일자,요일,지점명,지점번호,방향,구분,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,요일(2)
20230325,토,원효대교,C-08,유입,원효대교남단->원효대교북단,554.0,356.0,281.0,224.0,272.0,468.0,804.0,833.0,1099.0,1485.0,1917.0,1828.0,1873.0,1714.0,1637.0,1609.0,1489.0,1486.0,1096.0,849.0,796.0,855.0,745.0,559.0,
20230325,토,원효대교,C-08,유출,원효대교북단->원효대교남단,466.0,306.0,217.0,173.0,198.0,253.0,401.0,579.0,726.0,772.0,917.0,1142.0,1135.0,1181.0,1289.0,1286.0,1368.0,1154.0,1192.0,936.0,868.0,839.0,793.0,552.0,
20230325,토,한강대교,C-09,유입,한강대교남단->한강대교북단,1192.0,1020.0,760.0,629.0,750.0,1213.0,1622.0,1961.0,2293.0,2701.0,2647.0,2582.0,2524.0,2410.0,2486.0,2632.0,2351.0,2338.0,2015.0,1816.0,1904.0,1907.0,1728.0,1350.0,
20230325,토,한강대교,C-09,유출,한강대교북단->한강대교남단,1461.0,1222.0,863.0,664.0,710.0,888.0,1178.0,1415.0,1784.0,1800.0,1769.0,2005.0,2156.0,2218.0,2238.0,2428.0,2696.0,2853.0,2660.0,2622.0,2606.0,2651.0,2258.0,1791.0,
20230326,일,서강대교,C-06,유입,서강대교남단->서강대교북단,230.0,212.0,176.0,138.0,107.0,127.0,209.0,312.0,537.0,721.0,903.0,868.0,1018.0,1010.0,1102.0,1110.0,1047.0,964.0,805.0,646.0,522.0,465.0,353.0,226.0,
20230326,일,서강대교,C-06,유출,서강대교북단->서강대교남단,420.0,276.0,219.0,222.0,163.0,289.0,397.0,526.0,780.0,683.0,1163.0,929.0,1284.0,1331.0,1309.0,1421.0,1234.0,1202.0,974.0,736.0,742.0,686.0,502.0,306.0,
20230326,일,마포대교,C-07,유입,마포대교남단->마포대교북단,962.0,767.0,582.0,424.0,385.0,637.0,920.0,1119.0,1936.0,2386.0,2869.0,2653.0,3075.0,2953.0,3032.0,2949.0,3052.0,2836.0,2517.0,2775.0,2842.0,2155.0,1602.0,1008.0,
20230326,일,마포대교,C-07,유출,마포대교북단->마포대교남단,779.0,511.0,339.0,271.0,279.0,430.0,658.0,812.0,1189.0,1542.0,2368.0,2505.0,2748.0,2919.0,3140.0,3184.0,3084.0,3171.0,2542.0,2595.0,2451.0,2067.0,1556.0,863.0,
20230326,일,원효대교,C-08,유입,원효대교남단->원효대교북단,338.0,329.0,234.0,164.0,161.0,267.0,366.0,539.0,873.0,1130.0,1388.0,1311.0,1307.0,1343.0,1318.0,1323.0,1229.0,1118.0,921.0,856.0,941.0,726.0,566.0,395.0,
20230326,일,원효대교,C-08,유출,원효대교북단->원효대교남단,382.0,277.0,211.0,130.0,116.0,157.0,260.0,352.0,481.0,670.0,896.0,937.0,1058.0,1266.0,1465.0,1371.0,1370.0,1253.0,1099.0,902.0,920.0,753.0,669.0,389.0,
20230326,일,한강대교,C-09,유입,한강대교남단->한강대교북단,1167.0,903.0,673.0,522.0,516.0,717.0,970.0,1245.0,1893.0,2336.0,2655.0,2441.0,2607.0,2519.0,2569.0,2465.0,2347.0,2205.0,1837.0,1793.0,1857.0,1791.0,1466.0,1141.0,
20230326,일,한강대교,C-09,유출,한강대교북단->한강대교남단,1374.0,1112.0,815.0,645.0,493.0,569.0,665.0,828.0,1092.0,1441.0,1739.0,1684.0,1883.0,2278.0,2640.0,2569.0,2694.0,2622.0,2321.0,2596.0,2473.0,2474.0,2013.0,1387.0,
20230327,월,서강대교,C-06,유입,서강대교남단->서강대교북단,143.0,112.0,93.0,59.0,89.0,216.0,576.0,848.0,1051.0,1211.0,1029.0,900.0,867.0,972.0,966.0,929.0,1040.0,1511.0,1931.0,1112.0,758.0,687.0,492.0,347.0,
20230327,월,서강대교,C-06,유출,서강대교북단->서강대교남단,218.0,139.0,97.0,103.0,190.0,276.0,768.0,1912.0,2254.0,1456.0,1242.0,1187.0,1019.0,1178.0,1222.0,1370.0,1474.0,1486.0,1170.0,820.0,812.0,790.0,708.0,463.0,
20230327,월,마포대교,C-07,유입,마포대교남단->마포대교북단,656.0,463.0,327.0,282.0,453.0,1492.0,2884.0,4250.0,4415.0,4030.0,3845.0,3395.0,2917.0,3115.0,3240.0,3210.0,3188.0,4051.0,3939.0,3262.0,2942.0,2815.0,2360.0,1640.0,
20230327,월,마포대교,C-07,유출,마포대교북단->마포대교남단,491.0,346.0,286.0,240.0,375.0,912.0,1890.0,3577.0,3829.0,2942.0,2546.0,2538.0,2429.0,2818.0,2962.0,3141.0,3285.0,3487.0,3272.0,3400.0,2726.0,2473.0,1971.0,1164.0,
20230327,월,원효대교,C-08,유입,원효대교남단->원효대교북단,260.0,201.0,117.0,94.0,200.0,632.0,1391.0,2457.0,2592.0,2275.0,1901.0,1585.0,1258.0,1499.0,1490.0,1513.0,1427.0,1657.0,1576.0,1037.0,1000.0,881.0,744.0,678.0,
20230327,월,원효대교,C-08,유출,원효대교북단->원효대교남단,289.0,196.0,144.0,83.0,140.0,327.0,636.0,1570.0,1519.0,1119.0,1028.0,1119.0,1161.0,1235.0,1273.0,1380.0,1564.0,1887.0,1812.0,1218.0,733.0,872.0,667.0,438.0,
20230327,월,한강대교,C-09,유입,한강대교남단->한강대교북단,906.0,563.0,411.0,346.0,578.0,1330.0,2371.0,3061.0,2877.0,2838.0,2604.0,2389.0,2211.0,2311.0,2263.0,2241.0,2153.0,2057.0,1977.0,1568.0,1718.0,1743.0,1555.0,1308.0,
20230327,월,한강대교,C-09,유출,한강대교북단->한강대교남단,1101.0,749.0,450.0,356.0,498.0,958.0,1414.0,1842.0,2034.0,1750.0,1774.0,1812.0,1809.0,1896.0,2097.0,2178.0,2812.0,3233.0,3367.0,3044.0,2437.0,2445.0,2186.0,1541.0,
20230328,화,서강대교,C-06,유입,서강대교남단->서강대교북단,215.0,160.0,137.0,107.0,110.0,221.0,603.0,917.0,1123.0,1281.0,1199.0,1009.0,940.0,1005.0,984.0,934.0,1043.0,1596.0,2060.0,1231.0,792.0,742.0,536.0,338.0,
20230328,화,서강대교,C-06,유출,서강대교북단->서강대교남단,284.0,189.0,139.0,130.0,181.0,282.0,714.0,1989.0,2132.0,1547.0,1294.0,1267.0,1032.0,1313.0,1211.0,1430.0,1529.0,1530.0,1222.0,915.0,942.0,894.0,834.0,599.0,
20230328,화,마포대교,C-07,유입,마포대교남단->마포대교북단,1125.0,795.0,533.0,436.0,499.0,1549.0,2953.0,3939.0,4213.0,4138.0,3922.0,3361.0,3044.0,3391.0,3290.0,3109.0,3371.0,4048.0,3915.0,3642.0,3044.0,2796.0,2370.0,1706.0,
20230328,화,마포대교,C-07,유출,마포대교북단->마포대교남단,773.0,549.0,359.0,304.0,426.0,814.0,1806.0,3443.0,3709.0,3101.0,2769.0,2639.0,2565.0,2907.0,2876.0,3052.0,3232.0,3293.0,3014.0,3119.0,2992.0,2526.0,2281.0,1567.0,
20230328,화,원효대교,C-08,유입,원효대교남단->원효대교북단,483.0,311.0,197.0,167.0,213.0,578.0,1344.0,2132.0,2565.0,2242.0,2095.0,1761.0,1452.0,1629.0,1586.0,1553.0,1438.0,1691.0,1609.0,1130.0,1029.0,943.0,762.0,552.0,
20230328,화,원효대교,C-08,유출,원효대교북단->원효대교남단,289.0,232.0,148.0,123.0,163.0,285.0,574.0,1454.0,1523.0,1178.0,1054.0,1166.0,1167.0,1311.0,1296.0,1473.0,1547.0,1701.0,1536.0,1358.0,993.0,858.0,714.0,448.0,
20230328,화,한강대교,C-09,유입,한강대교남단->한강대교북단,921.0,613.0,447.0,380.0,535.0,1290.0,2299.0,2982.0,2917.0,2756.0,2678.0,2519.0,2242.0,2274.0,2281.0,2227.0,2052.0,2130.0,1882.0,1764.0,1776.0,1729.0,1603.0,1291.0,
20230328,화,한강대교,C-09,유출,한강대교북단->한강대교남단,1082.0,731.0,555.0,461.0,465.0,842.0,1424.0,1849.0,2045.0,1841.0,1889.0,1901.0,1800.0,2026.0,2162.0,2209.0,2615.0,3111.0,3262.0,3143.0,2724.0,2381.0,2325.0,1675.0,
20230329,수,서강대교,C-06,유입,서강대교남단->서강대교북단,251.0,178.0,123.0,94.0,104.0,218.0,551.0,896.0,1190.0,1235.0,1070.0,1012.0,892.0,1015.0,966.0,1009.0,985.0,1525.0,2019.0,1070.0,775.0,780.0,584.0,389.0,
20230329,수,서강대교,C-06,유출,서강대교북단->서강대교남단,337.0,188.0,136.0,117.0,172.0,325.0,740.0,1919.0,2201.0,1473.0,1385.0,1210.0,1112.0,1293.0,1275.0,1409.0,1670.0,1572.0,1238.0,978.0,936.0,976.0,786.0,488.0,
20230329,수,마포대교,C-07,유입,마포대교남단->마포대교북단,1195.0,837.0,574.0,424.0,494.0,1411.0,2793.0,3919.0,4167.0,4184.0,3884.0,3712.0,3118.0,3274.0,3404.0,3276.0,3372.0,4053.0,4138.0,3280.0,2933.0,2947.0,2542.0,1738.0,
20230329,수,마포대교,C-07,유출,마포대교북단->마포대교남단,855.0,567.0,410.0,353.0,397.0,882.0,1813.0,3446.0,3876.0,2971.0,2716.0,2687.0,2490.0,2852.0,2871.0,3123.0,3394.0,3366.0,3220.0,3455.0,2864.0,2593.0,2399.0,1433.0,
20230329,수,원효대교,C-08,유입,원효대교남단->원효대교북단,460.0,327.0,223.0,133.0,209.0,564.0,1265.0,2047.0,2498.0,2210.0,1998.0,1784.0,1415.0,1535.0,1594.0,1667.0,1641.0,1647.0,1726.0,1129.0,1016.0,889.0,768.0,634.0,
20230329,수,원효대교,C-08,유출,원효대교북단->원효대교남단,327.0,237.0,159.0,135.0,126.0,236.0,631.0,1453.0,1600.0,1159.0,1085.0,1147.0,1161.0,1351.0,1423.0,1560.0,1642.0,1832.0,1734.0,1169.0,1029.0,866.0,763.0,576.0,
20230329,수,한강대교,C-09,유입,한강대교남단->한강대교북단,1042.0,686.0,487.0,401.0,521.0,1285.0,2339.0,3037.0,2848.0,2873.0,2801.0,2562.0,2273.0,2346.0,2247.0,2313.0,2412.0,2142.0,1971.0,1612.0,1745.0,1734.0,1643.0,1460.0,
20230329,수,한강대교,C-09,유출,한강대교북단->한강대교남단,1242.0,817.0,570.0,458.0,505.0,867.0,1389.0,1841.0,2163.0,1950.0,1867.0,1755.0,1826.0,1987.0,2226.0,2402.0,2765.0,3354.0,3343.0,3337.0,2617.0,2570.0,2331.0,1750.0,
20230330,목,서강대교,C-06,유입,서강대교남단->서강대교북단,253.0,201.0,159.0,102.0,122.0,222.0,580.0,875.0,1098.0,1161.0,1068.0,952.0,903.0,1087.0,977.0,1004.0,1026.0,1567.0,2016.0,1176.0,761.0,822.0,616.0,381.0,
20230330,목,서강대교,C-06,유출,서강대교북단->서강대교남단,333.0,227.0,157.0,124.0,192.0,292.0,751.0,1846.0,2143.0,1520.0,1287.0,1344.0,1127.0,1353.0,1356.0,1352.0,1621.0,1674.0,1304.0,1011.0,982.0,1027.0,948.0,551.0,
20230330,목,마포대교,C-07,유입,마포대교남단->마포대교북단,1300.0,933.0,591.0,454.0,555.0,1443.0,2808.0,4016.0,4185.0,4306.0,3949.0,3794.0,3443.0,3750.0,3269.0,3353.0,3408.0,4007.0,4052.0,3323.0,3227.0,3151.0,2657.0,1842.0,
20230330,목,마포대교,C-07,유출,마포대교북단->마포대교남단,865.0,518.0,428.0,351.0,445.0,886.0,1758.0,3387.0,3714.0,3057.0,2717.0,2634.0,2580.0,2770.0,2808.0,3050.0,3149.0,3211.0,3307.0,3531.0,3066.0,2789.0,2556.0,1629.0,
20230330,목,원효대교,C-08,유입,원효대교남단->원효대교북단,442.0,368.0,252.0,167.0,227.0,621.0,1313.0,2103.0,2555.0,2267.0,2118.0,1826.0,1939.0,1822.0,1662.0,1559.0,1558.0,1576.0,1685.0,1151.0,1015.0,915.0,840.0,651.0,
20230330,목,원효대교,C-08,유출,원효대교북단->원효대교남단,378.0,270.0,184.0,106.0,127.0,289.0,614.0,1408.0,1563.0,1169.0,1084.0,1246.0,1077.0,1221.0,1306.0,1454.0,1576.0,1905.0,1818.0,1076.0,1054.0,939.0,805.0,602.0,
20230330,목,한강대교,C-09,유입,한강대교남단->한강대교북단,1099.0,768.0,517.0,441.0,505.0,1258.0,2391.0,3034.0,2777.0,2740.0,2732.0,2527.0,2271.0,2363.0,2274.0,2282.0,2389.0,2223.0,2090.0,1779.0,1744.0,1915.0,1722.0,1473.0,
20230330,목,한강대교,C-09,유출,한강대교북단->한강대교남단,1305.0,900.0,617.0,479.0,511.0,857.0,1409.0,1801.0,2072.0,1788.0,1842.0,1806.0,1751.0,1760.0,2166.0,2268.0,2852.0,3203.0,3329.0,3451.0,2713.0,2527.0,2354.0,1776.0,
20230331,금,서강대교,C-06,유입,서강대교남단->서강대교북단,277.0,226.0,166.0,100.0,114.0,234.0,572.0,864.0,1068.0,1204.0,1060.0,974.0,956.0,1052.0,1069.0,1142.0,1280.0,1668.0,1878.0,1223.0,888.0,816.0,746.0,466.0,
20230331,금,서강대교,C-06,유출,서강대교북단->서강대교남단,406.0,274.0,165.0,132.0,194.0,331.0,714.0,1889.0,2133.0,1486.0,1409.0,1408.0,1196.0,1288.0,1438.0,1494.0,1577.0,1509.0,1463.0,1172.0,1039.0,1084.0,904.0,691.0,
20230331,금,마포대교,C-07,유입,마포대교남단->마포대교북단,1359.0,949.0,723.0,494.0,543.0,1441.0,2800.0,3763.0,4251.0,4221.0,4010.0,3928.0,3321.0,3513.0,3789.0,3606.0,3750.0,3962.0,4066.0,3459.0,3200.0,3063.0,2739.0,2077.0,
20230331,금,마포대교,C-07,유출,마포대교북단->마포대교남단,931.0,617.0,439.0,356.0,502.0,882.0,1779.0,3222.0,3607.0,3018.0,2684.0,2726.0,2597.0,2786.0,2962.0,3038.0,3438.0,3327.0,3394.0,3640.0,3168.0,3034.0,2673.0,1830.0,
20230331,금,원효대교,C-08,유입,원효대교남단->원효대교북단,487.0,433.0,286.0,180.0,201.0,548.0,1260.0,2004.0,2441.0,2232.0,2131.0,1873.0,1520.0,1790.0,1883.0,1724.0,1758.0,1804.0,1756.0,1317.0,1070.0,990.0,885.0,798.0,
20230331,금,원효대교,C-08,유출,원효대교북단->원효대교남단,392.0,277.0,218.0,129.0,146.0,276.0,644.0,1417.0,1466.0,1086.0,1137.0,1170.0,1143.0,1251.0,1395.0,1452.0,1601.0,1793.0,1596.0,1204.0,1080.0,1003.0,916.0,747.0,
20230331,금,한강대교,C-09,유입,한강대교남단->한강대교북단,1027.0,804.0,568.0,482.0,585.0,1348.0,2279.0,2855.0,2798.0,2738.0,2720.0,2592.0,2323.0,2350.0,2450.0,2267.0,2377.0,2270.0,1993.0,1777.0,1808.0,1919.0,1918.0,1535.0,
20230331,금,한강대교,C-09,유출,한강대교북단->한강대교남단,1322.0,977.0,615.0,562.0,526.0,889.0,1408.0,1842.0,2113.0,1851.0,1734.0,1889.0,1942.0,2120.0,2312.0,2507.0,3005.0,3450.0,3063.0,3786.0,2911.0,2923.0,2718.0,2131.0,
20230401,토,서강대교,C-06,유입,서강대교남단->서강대교북단,387.0,252.0,185.0,164.0,136.0,209.0,400.0,490.0,667.0,826.0,866.0,995.0,1086.0,1262.0,1006.0,1205.0,1264.0,1201.0,981.0,815.0,757.0,761.0,682.0,524.0,
20230401,토,서강대교,C-06,유출,서강대교북단->서강대교남단,483.0,353.0,253.0,166.0,165.0,259.0,404.0,544.0,769.0,1055.0,1177.0,1231.0,1326.0,1287.0,1436.0,1100.0,1415.0,1254.0,1120.0,927.0,1023.0,890.0,688.0,564.0,
20230401,토,마포대교,C-07,유입,마포대교남단->마포대교북단,1443.0,1065.0,804.0,629.0,671.0,1320.0,1919.0,1829.0,2475.0,3262.0,3507.0,3726.0,3854.0,3520.0,3458.0,3473.0,3406.0,3129.0,2720.0,2907.0,3028.0,2800.0,2570.0,1707.0,
20230401,토,마포대교,C-07,유출,마포대교북단->마포대교남단,1167.0,787.0,575.0,409.0,410.0,627.0,1070.0,1295.0,1798.0,2155.0,3015.0,2990.0,2999.0,3296.0,2829.0,3063.0,3007.0,3120.0,2789.0,2863.0,2901.0,2581.0,2141.0,1473.0,
20230401,토,원효대교,C-08,유입,원효대교남단->원효대교북단,550.0,396.0,331.0,225.0,280.0,526.0,793.0,896.0,1152.0,1481.0,1836.0,1880.0,2094.0,1523.0,1515.0,1486.0,1603.0,1289.0,1061.0,851.0,832.0,812.0,731.0,624.0,
20230401,토,원효대교,C-08,유출,원효대교북단->원효대교남단,420.0,308.0,229.0,193.0,177.0,254.0,453.0,597.0,762.0,812.0,1038.0,1164.0,1180.0,1476.0,1533.0,1615.0,1388.0,1118.0,1320.0,995.0,1058.0,1051.0,940.0,692.0,
20230401,토,한강대교,C-09,유입,한강대교남단->한강대교북단,1216.0,1006.0,870.0,636.0,752.0,1268.0,1632.0,1856.0,2393.0,2823.0,2649.0,2559.0,2476.0,2547.0,2599.0,2568.0,2381.0,2300.0,2128.0,1913.0,1905.0,1833.0,1717.0,1392.0,
20230401,토,한강대교,C-09,유출,한강대교북단->한강대교남단,1560.0,1267.0,949.0,710.0,677.0,840.0,1182.0,1333.0,1654.0,1763.0,1987.0,2008.0,2173.0,2382.0,2366.0,2589.0,2823.0,3332.0,2755.0,2439.0,2703.0,2582.0,2264.0,1807.0,
20230402,일,서강대교,C-06,유입,서강대교남단->서강대교북단,352.0,293.0,247.0,165.0,126.0,157.0,257.0,339.0,588.0,705.0,896.0,801.0,937.0,1027.0,1093.0,1027.0,1117.0,1031.0,956.0,716.0,679.0,603.0,515.0,296.0,
20230402,일,서강대교,C-06,유출,서강대교북단->서강대교남단,432.0,261.0,202.0,138.0,143.0,263.0,431.0,502.0,688.0,688.0,1060.0,987.0,1131.0,1061.0,1153.0,1186.0,1092.0,1012.0,869.0,762.0,839.0,690.0,552.0,412.0,
20230402,일,마포대교,C-07,유입,마포대교남단->마포대교북단,1276.0,977.0,694.0,502.0,397.0,605.0,873.0,1202.0,1938.0,2457.0,2887.0,2836.0,2925.0,3256.0,3274.0,3008.0,3057.0,2857.0,2750.0,2836.0,2908.0,2461.0,2003.0,1400.0,
20230402,일,마포대교,C-07,유출,마포대교북단->마포대교남단,858.0,593.0,405.0,285.0,253.0,533.0,672.0,953.0,1392.0,1751.0,2527.0,2501.0,2555.0,2691.0,2784.0,2789.0,2804.0,2704.0,2509.0,2542.0,2585.0,2397.0,1729.0,1025.0,
20230402,일,원효대교,C-08,유입,원효대교남단->원효대교북단,433.0,332.0,254.0,167.0,166.0,235.0,390.0,560.0,839.0,1114.0,1314.0,1226.0,1095.0,1186.0,1226.0,1302.0,1278.0,1139.0,957.0,980.0,865.0,836.0,563.0,458.0,
20230402,일,원효대교,C-08,유출,원효대교북단->원효대교남단,371.0,298.0,244.0,147.0,135.0,187.0,277.0,383.0,533.0,712.0,959.0,1054.0,1299.0,1437.0,1429.0,1434.0,1385.0,1276.0,1251.0,1017.0,1033.0,872.0,753.0,475.0,
20230402,일,한강대교,C-09,유입,한강대교남단->한강대교북단,1183.0,940.0,639.0,554.0,464.0,690.0,951.0,1277.0,1926.0,2442.0,2650.0,2502.0,2478.0,2566.0,2526.0,2512.0,2187.0,2209.0,1872.0,1909.0,1951.0,1813.0,1578.0,1144.0,
20230402,일,한강대교,C-09,유출,한강대교북단->한강대교남단,1442.0,1137.0,802.0,595.0,469.0,514.0,658.0,826.0,1146.0,1476.0,1721.0,1787.0,1989.0,2155.0,2442.0,2623.0,2901.0,2663.0,2453.0,2351.0,2736.0,2515.0,2229.0,1513.0,
20230403,월,서강대교,C-06,유입,서강대교남단->서강대교북단,207.0,170.0,97.0,91.0,131.0,286.0,600.0,843.0,1015.0,1148.0,1042.0,829.0,814.0,944.0,969.0,959.0,1176.0,1563.0,1913.0,1323.0,957.0,912.0,743.0,462.0,
20230403,월,서강대교,C-06,유출,서강대교북단->서강대교남단,240.0,173.0,111.0,206.0,230.0,267.0,746.0,1762.0,2146.0,1302.0,1143.0,1007.0,1044.0,1164.0,1153.0,1290.0,1346.0,1246.0,969.0,919.0,790.0,789.0,713.0,488.0,
20230403,월,마포대교,C-07,유입,마포대교남단->마포대교북단,866.0,603.0,379.0,345.0,557.0,1702.0,2951.0,4192.0,4322.0,4079.0,3520.0,3409.0,3008.0,3364.0,3291.0,3221.0,3197.0,3893.0,4075.0,3407.0,3218.0,2899.0,2555.0,1787.0,
20230403,월,마포대교,C-07,유출,마포대교북단->마포대교남단,546.0,351.0,271.0,348.0,461.0,882.0,1930.0,3583.0,3766.0,2979.0,2620.0,2447.0,2452.0,2713.0,2835.0,2980.0,3094.0,3206.0,3308.0,3264.0,3045.0,2813.0,2311.0,1303.0,
20230403,월,원효대교,C-08,유입,원효대교남단->원효대교북단,282.0,204.0,125.0,129.0,218.0,660.0,1410.0,2335.0,2527.0,2188.0,1730.0,1531.0,1335.0,1500.0,1466.0,1377.0,1522.0,1596.0,1667.0,1184.0,990.0,951.0,747.0,650.0,
20230403,월,원효대교,C-08,유출,원효대교북단->원효대교남단,314.0,215.0,128.0,107.0,149.0,314.0,712.0,1601.0,1589.0,1016.0,1126.0,1156.0,1138.0,1364.0,1331.0,1550.0,1716.0,1835.0,1838.0,1388.0,1100.0,1026.0,789.0,516.0,
20230403,월,한강대교,C-09,유입,한강대교남단->한강대교북단,940.0,621.0,435.0,361.0,622.0,1448.0,2438.0,3089.0,2926.0,2770.0,2594.0,2489.0,2256.0,2304.0,2191.0,2246.0,2264.0,2241.0,1878.0,1778.0,1612.0,1804.0,1661.0,1272.0,
20230403,월,한강대교,C-09,유출,한강대교북단->한강대교남단,1144.0,798.0,469.0,378.0,533.0,1006.0,1471.0,1843.0,2095.0,1799.0,1900.0,1827.0,1894.0,1980.0,2288.0,2389.0,2914.0,3461.0,3391.0,3412.0,2862.0,2620.0,2287.0,1575.0,
20230404,화,서강대교,C-06,유입,서강대교남단->서강대교북단,350.0,243.0,155.0,110.0,150.0,314.0,645.0,921.0,1165.0,1253.0,1232.0,1015.0,964.0,1055.0,1076.0,1169.0,1229.0,1616.0,1933.0,1294.0,842.0,816.0,550.0,346.0,
20230404,화,서강대교,C-06,유출,서강대교북단->서강대교남단,318.0,219.0,147.0,247.0,242.0,302.0,682.0,1763.0,2131.0,1373.0,1214.0,1174.0,1054.0,1144.0,1155.0,1321.0,1442.0,1321.0,1076.0,917.0,775.0,793.0,769.0,490.0,
20230404,화,마포대교,C-07,유입,마포대교남단->마포대교북단,1316.0,933.0,623.0,415.0,563.0,1560.0,2827.0,3937.0,4224.0,4095.0,3903.0,3987.0,3438.0,3718.0,3705.0,3661.0,3929.0,4109.0,4138.0,3427.0,2934.0,2794.0,2372.0,1488.0,
20230404,화,마포대교,C-07,유출,마포대교북단->마포대교남단,848.0,556.0,432.0,428.0,539.0,869.0,1819.0,3343.0,3581.0,2904.0,2303.0,2611.0,2467.0,2773.0,2645.0,2979.0,3073.0,3362.0,3289.0,3286.0,2840.0,2501.0,2318.0,1265.0,
20230404,화,원효대교,C-08,유입,원효대교남단->원효대교북단,461.0,301.0,242.0,119.0,212.0,655.0,1333.0,2108.0,2472.0,2360.0,2041.0,2004.0,1979.0,2169.0,2043.0,2217.0,1858.0,1834.0,1689.0,1114.0,829.0,704.0,563.0,444.0,
20230404,화,원효대교,C-08,유출,원효대교북단->원효대교남단,361.0,260.0,162.0,150.0,173.0,273.0,683.0,1453.0,1513.0,1144.0,1104.0,1258.0,1089.0,1150.0,1260.0,1279.0,1519.0,1578.0,1662.0,1159.0,880.0,750.0,557.0,361.0,
20230404,화,한강대교,C-09,유입,한강대교남단->한강대교북단,955.0,659.0,461.0,374.0,564.0,1388.0,2460.0,3041.0,2954.0,2833.0,2641.0,2508.0,2226.0,2309.0,2234.0,2283.0,2224.0,2252.0,1836.0,1778.0,1626.0,1745.0,1643.0,1352.0,
20230404,화,한강대교,C-09,유출,한강대교북단->한강대교남단,1132.0,790.0,525.0,469.0,507.0,901.0,1425.0,1838.0,1984.0,1909.0,1997.0,1991.0,1790.0,1773.0,2113.0,2123.0,2668.0,3169.0,3731.0,3873.0,3015.0,3160.0,2758.0,2007.0,
20230405,수,서강대교,C-06,유입,서강대교남단->서강대교북단,249.0,190.0,118.0,80.0,134.0,283.0,604.0,844.0,1003.0,1133.0,1044.0,792.0,809.0,916.0,1054.0,887.0,1015.0,1567.0,1995.0,1074.0,692.0,645.0,549.0,338.0,
20230405,수,서강대교,C-06,유출,서강대교북단->서강대교남단,242.0,178.0,130.0,219.0,202.0,272.0,760.0,1839.0,2121.0,1512.0,1214.0,1076.0,911.0,1121.0,1038.0,1104.0,1174.0,1060.0,942.0,756.0,644.0,722.0,607.0,426.0,
20230405,수,마포대교,C-07,유입,마포대교남단->마포대교북단,1027.0,895.0,515.0,425.0,477.0,1283.0,2716.0,3734.0,3887.0,3872.0,3708.0,3296.0,3014.0,3268.0,3336.0,2923.0,3179.0,3860.0,4112.0,3286.0,2761.0,2678.0,2306.0,1588.0,
20230405,수,마포대교,C-07,유출,마포대교북단->마포대교남단,724.0,519.0,356.0,415.0,526.0,816.0,2095.0,3938.0,3727.0,3039.0,2510.0,2427.0,2440.0,2754.0,2678.0,2726.0,3054.0,3182.0,2792.0,2747.0,2439.0,2137.0,1718.0,971.0,
20230405,수,원효대교,C-08,유입,원효대교남단->원효대교북단,284.0,275.0,190.0,134.0,148.0,358.0,1155.0,1902.0,2280.0,2132.0,1842.0,1704.0,1362.0,1637.0,1580.0,1479.0,1511.0,1643.0,1743.0,1022.0,844.0,759.0,713.0,516.0,
20230405,수,원효대교,C-08,유출,원효대교북단->원효대교남단,191.0,125.0,76.0,66.0,66.0,110.0,579.0,1305.0,1372.0,951.0,848.0,904.0,859.0,968.0,1062.0,1186.0,1363.0,1485.0,1552.0,979.0,788.0,645.0,546.0,319.0,
20230405,수,한강대교,C-09,유입,한강대교남단->한강대교북단,953.0,605.0,476.0,376.0,564.0,1284.0,2280.0,3170.0,2964.0,2953.0,2639.0,2303.0,2332.0,2350.0,2079.0,2242.0,1904.0,2198.0,1880.0,1507.0,1583.0,1628.0,1483.0,1273.0,
20230405,수,한강대교,C-09,유출,한강대교북단->한강대교남단,1391.0,888.0,653.0,557.0,582.0,859.0,1845.0,2016.0,2007.0,1627.0,1581.0,1615.0,1702.0,1782.0,2089.0,2137.0,2546.0,3065.0,3329.0,3102.0,2727.0,2551.0,2133.0,1335.0,
20230406,목,서강대교,C-06,유입,서강대교남단->서강대교북단,228.0,151.0,94.0,81.0,122.0,301.0,622.0,820.0,1004.0,1171.0,1087.0,1067.0,795.0,990.0,976.0,879.0,994.0,1493.0,1880.0,1053.0,737.0,663.0,500.0,280.0,
20230406,목,서강대교,C-06,유출,서강대교북단->서강대교남단,251.0,153.0,135.0,222.0,230.0,289.0,717.0,1760.0,2129.0,1364.0,1227.0,1085.0,1068.0,1106.0,1108.0,1282.0,1254.0,1362.0,1097.0,803.0,797.0,765.0,755.0,471.0,
20230406,목,마포대교,C-07,유입,마포대교남단->마포대교북단,1164.0,823.0,610.0,434.0,542.0,1575.0,3240.0,3885.0,4211.0,4165.0,3896.0,3792.0,3128.0,3371.0,3356.0,3143.0,3382.0,3966.0,3960.0,3600.0,3084.0,2916.0,2327.0,1722.0,
20230406,목,마포대교,C-07,유출,마포대교북단->마포대교남단,734.0,472.0,308.0,375.0,455.0,684.0,1853.0,3229.0,3569.0,2933.0,2556.0,2603.0,2406.0,2859.0,2882.0,3126.0,3213.0,3407.0,3366.0,3031.0,2673.0,2539.0,2345.0,1392.0,
